# BUSCO version is: 5.0.0 
# The lineage dataset is: poales_odb10 (Creation date: 2020-08-05, number of species: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
184at38820	Duplicated	Chr3A	557781829	557821509	+	2643.8	1394	https://www.orthodb.org/v10?query=184at38820	protein MON2 homolog isoform X1
185at38820	Missing
188at38820	Duplicated	Chr7D	147781532	147793193	+	2468.1	1297	https://www.orthodb.org/v10?query=188at38820	myosin-11
188at38820	Duplicated	Chr7A	150219243	150230881	+	2469.9	1298	https://www.orthodb.org/v10?query=188at38820	myosin-11
188at38820	Duplicated	Chr7B	110667809	110683440	+	2480.2	1291	https://www.orthodb.org/v10?query=188at38820	myosin-11
198at38820	Duplicated	Chr1A	291127089	291138985	+	2545.4	1334	https://www.orthodb.org/v10?query=198at38820	endoribonuclease Dicer homolog 3b isoform X1
198at38820	Duplicated	Chr1B	328684008	328696133	+	2612.6	1386	https://www.orthodb.org/v10?query=198at38820	endoribonuclease Dicer homolog 3b isoform X1
198at38820	Duplicated	Chr1D	225564781	225576784	+	2678.7	1394	https://www.orthodb.org/v10?query=198at38820	endoribonuclease Dicer homolog 3b isoform X1
200at38820	Duplicated	Chr4A	747956786	747968138	+	2780.5	1415	https://www.orthodb.org/v10?query=200at38820	uncharacterized protein LOC109742050
200at38820	Duplicated	Chr7A	4589232	4599541	-	2819.0	1415	https://www.orthodb.org/v10?query=200at38820	uncharacterized protein LOC109742050
200at38820	Duplicated	Chr7D	4996163	5006300	-	2840.5	1420	https://www.orthodb.org/v10?query=200at38820	uncharacterized protein LOC109742050
203at38820	Duplicated	Chr2A	3149333	3163631	-	1796.9	1329	https://www.orthodb.org/v10?query=203at38820	LOC100838109
203at38820	Duplicated	Chr2B	5858448	5873314	-	1821.2	1402	https://www.orthodb.org/v10?query=203at38820	LOC100838109
203at38820	Duplicated	Chr2D	3919922	3934993	-	1837.2	1407	https://www.orthodb.org/v10?query=203at38820	LOC100838109
205at38820	Duplicated	Chr5B	573855262	573864360	+	2444.7	1344	https://www.orthodb.org/v10?query=205at38820	Myosin-12
205at38820	Duplicated	Chr5A	585911509	585920174	+	2489.2	1305	https://www.orthodb.org/v10?query=205at38820	Myosin-12
205at38820	Duplicated	Chr5D	466865695	466874673	+	2520.0	1332	https://www.orthodb.org/v10?query=205at38820	Myosin-12
210at38820	Duplicated	Chr3D	524438761	524447984	-	2394.2	1420	https://www.orthodb.org/v10?query=210at38820	Endoribonuclease Dicer homolog 3a
210at38820	Duplicated	Chr3A	658929524	658938740	-	2453.3	1410	https://www.orthodb.org/v10?query=210at38820	Endoribonuclease Dicer homolog 3a
210at38820	Duplicated	Chr3B	706085677	706095143	-	2479.8	1405	https://www.orthodb.org/v10?query=210at38820	Endoribonuclease Dicer homolog 3a
212at38820	Duplicated	Chr2D	308097066	308112550	-	2572.7	1408	https://www.orthodb.org/v10?query=212at38820	Leucine-rich repeat
212at38820	Duplicated	Chr2B	375976288	375991215	+	2580.4	1412	https://www.orthodb.org/v10?query=212at38820	Leucine-rich repeat
212at38820	Duplicated	Chr2A	388513359	388529046	-	2613.8	1411	https://www.orthodb.org/v10?query=212at38820	Leucine-rich repeat
220at38820	Duplicated	Chr7B	60916883	60924026	+	3005.9	1701	https://www.orthodb.org/v10?query=220at38820	uncharacterized protein LOC109753358
220at38820	Duplicated	Chr7A	108903260	108910911	+	3022.9	1701	https://www.orthodb.org/v10?query=220at38820	uncharacterized protein LOC109753358
220at38820	Duplicated	Chr7D	103206798	103213783	+	3024.6	1700	https://www.orthodb.org/v10?query=220at38820	uncharacterized protein LOC109753358
227at38820	Duplicated	Chr6A	573134606	573151382	+	2220.7	1248	https://www.orthodb.org/v10?query=227at38820	Myosin-J heavy chain
227at38820	Duplicated	Chr6D	447324752	447341466	+	2288.7	1246	https://www.orthodb.org/v10?query=227at38820	Myosin-J heavy chain
227at38820	Duplicated	Chr6B	649166546	649183367	+	2414.4	1275	https://www.orthodb.org/v10?query=227at38820	Myosin-J heavy chain
228at38820	Duplicated	Chr4D	469731773	469764465	+	2557.0	1586	https://www.orthodb.org/v10?query=228at38820	uncharacterized protein LOC100824841
228at38820	Duplicated	Chr4A	1877025	1895158	-	2594.6	1583	https://www.orthodb.org/v10?query=228at38820	uncharacterized protein LOC100824841
232at38820	Duplicated	Chr4B	660534354	660550776	-	2330.6	1444	https://www.orthodb.org/v10?query=232at38820	Putative methyltransferase TARBP1
232at38820	Duplicated	Chr5A	702488245	702499694	-	2416.6	1449	https://www.orthodb.org/v10?query=232at38820	Putative methyltransferase TARBP1
232at38820	Duplicated	Chr4D	510365887	510377400	-	2464.2	1465	https://www.orthodb.org/v10?query=232at38820	Putative methyltransferase TARBP1
234at38820	Duplicated	Chr7D	256602052	256612677	-	2242.4	1191	https://www.orthodb.org/v10?query=234at38820	probable protein NAP1
234at38820	Duplicated	Chr7A	277515833	277527722	-	2252.9	1174	https://www.orthodb.org/v10?query=234at38820	probable protein NAP1
234at38820	Duplicated	Chr7B	245742059	245754032	-	2269.8	1148	https://www.orthodb.org/v10?query=234at38820	probable protein NAP1
235at38820	Duplicated	Chr7B	650179846	650191361	-	2464.2	1400	https://www.orthodb.org/v10?query=235at38820	WD40-repeat-containing domain
235at38820	Duplicated	Chr7A	642706892	642718048	-	2634.8	1530	https://www.orthodb.org/v10?query=235at38820	WD40-repeat-containing domain
235at38820	Duplicated	Chr6A	54385730	54398172	-	2756.1	1480	https://www.orthodb.org/v10?query=235at38820	WD40-repeat-containing domain
235at38820	Duplicated	Chr6B	102493543	102508849	+	2758.6	1478	https://www.orthodb.org/v10?query=235at38820	WD40-repeat-containing domain
235at38820	Duplicated	Chr6D	54749666	54762069	-	2761.7	1467	https://www.orthodb.org/v10?query=235at38820	WD40-repeat-containing domain
240at38820	Duplicated	Chr6D	87283838	87297145	-	2234.1	1303	https://www.orthodb.org/v10?query=240at38820	nuclear pore complex protein NUP160
240at38820	Duplicated	Chr6B	146695296	146708947	-	2294.8	1303	https://www.orthodb.org/v10?query=240at38820	nuclear pore complex protein NUP160
240at38820	Duplicated	Chr6A	85029863	85044223	+	2382.5	1304	https://www.orthodb.org/v10?query=240at38820	nuclear pore complex protein NUP160
241at38820	Duplicated	Chr6B	458887183	458896727	-	2329.6	1234	https://www.orthodb.org/v10?query=241at38820	Ubiquitin carboxyl-terminal hydrolase 13
241at38820	Duplicated	Chr6A	437552538	437561812	+	2342.2	1235	https://www.orthodb.org/v10?query=241at38820	Ubiquitin carboxyl-terminal hydrolase 13
241at38820	Duplicated	Chr6D	311416552	311425678	-	2342.5	1236	https://www.orthodb.org/v10?query=241at38820	Ubiquitin carboxyl-terminal hydrolase 13
246at38820	Duplicated	Chr4B	636312681	636318761	-	2672.0	1275	https://www.orthodb.org/v10?query=246at38820	ABC transporter C family member 5
246at38820	Duplicated	Chr4D	497065798	497071925	-	2693.7	1275	https://www.orthodb.org/v10?query=246at38820	ABC transporter C family member 5
246at38820	Duplicated	Chr5A	678400784	678406787	-	2695.8	1275	https://www.orthodb.org/v10?query=246at38820	ABC transporter C family member 5
253at38820	Duplicated	Chr7A	513607720	513616398	-	2648.7	1400	https://www.orthodb.org/v10?query=253at38820	Putative inactive serine/threonine-protein kinase lvsG
253at38820	Duplicated	Chr7D	425742032	425751608	+	2663.2	1400	https://www.orthodb.org/v10?query=253at38820	Putative inactive serine/threonine-protein kinase lvsG
253at38820	Duplicated	Chr7B	445628898	445642717	+	2677.3	1390	https://www.orthodb.org/v10?query=253at38820	Putative inactive serine/threonine-protein kinase lvsG
254at38820	Duplicated	Chr3B	664598226	664607528	-	2443.0	1244	https://www.orthodb.org/v10?query=254at38820	DNA polymerase
254at38820	Duplicated	Chr3D	487512905	487522139	-	2453.0	1245	https://www.orthodb.org/v10?query=254at38820	DNA polymerase
254at38820	Duplicated	Chr3A	630482298	630492020	-	2496.9	1239	https://www.orthodb.org/v10?query=254at38820	DNA polymerase
256at38820	Duplicated	Chr2D	471040150	471055244	-	2077.0	1153	https://www.orthodb.org/v10?query=256at38820	Endoribonuclease Dicer homolog 4
256at38820	Duplicated	Chr2B	554985343	555000177	-	2106.4	1120	https://www.orthodb.org/v10?query=256at38820	Endoribonuclease Dicer homolog 4
256at38820	Duplicated	Chr2A	612416269	612432100	-	2123.1	1176	https://www.orthodb.org/v10?query=256at38820	Endoribonuclease Dicer homolog 4
261at38820	Duplicated	Chr6B	671983761	671993034	+	2628.1	1572	https://www.orthodb.org/v10?query=261at38820	A0A1D6N0L5_MAIZE
261at38820	Duplicated	Chr6A	589662942	589673094	+	2661.4	1595	https://www.orthodb.org/v10?query=261at38820	A0A1D6N0L5_MAIZE
261at38820	Duplicated	Chr6D	459628149	459638303	+	2693.2	1598	https://www.orthodb.org/v10?query=261at38820	A0A1D6N0L5_MAIZE
262at38820	Duplicated	Chr2A	691969771	691979584	-	2062.9	1084	https://www.orthodb.org/v10?query=262at38820	serine/threonine-protein kinase RUNKEL
262at38820	Duplicated	Chr2D	547540544	547548227	+	2284.4	1193	https://www.orthodb.org/v10?query=262at38820	serine/threonine-protein kinase RUNKEL
262at38820	Duplicated	Chr3B	253611556	253619686	-	2293.2	1166	https://www.orthodb.org/v10?query=262at38820	serine/threonine-protein kinase RUNKEL
262at38820	Duplicated	Chr3D	167076804	167084593	-	2385.6	1194	https://www.orthodb.org/v10?query=262at38820	serine/threonine-protein kinase RUNKEL
262at38820	Duplicated	Chr3A	216559524	216572476	-	2396.6	1194	https://www.orthodb.org/v10?query=262at38820	serine/threonine-protein kinase RUNKEL
267at38820	Duplicated	Chr2A	85265559	85270722	+	2531.1	1187	https://www.orthodb.org/v10?query=267at38820	magnesium-chelatase subunit ChlH, chloroplastic
267at38820	Duplicated	Chr2D	82351880	82356979	+	2533.8	1187	https://www.orthodb.org/v10?query=267at38820	magnesium-chelatase subunit ChlH, chloroplastic
267at38820	Duplicated	Chr2B	139426001	139431122	+	2557.6	1184	https://www.orthodb.org/v10?query=267at38820	magnesium-chelatase subunit ChlH, chloroplastic
269at38820	Duplicated	Chr4B	81053033	81063502	+	2701.2	1355	https://www.orthodb.org/v10?query=269at38820	Calcium-transporting ATPase
269at38820	Duplicated	Chr4A	542723981	542734346	-	2763.7	1400	https://www.orthodb.org/v10?query=269at38820	Calcium-transporting ATPase
269at38820	Duplicated	Chr4D	53729509	53739722	+	2778.2	1356	https://www.orthodb.org/v10?query=269at38820	Calcium-transporting ATPase
270at38820	Duplicated	Chr1D	114790545	114825355	+	1960.0	1119	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
270at38820	Duplicated	Chr1B	177553327	177568053	+	1989.5	1172	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
270at38820	Duplicated	Chr1A	120924970	120977500	+	2007.6	1176	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
270at38820	Duplicated	Chr3B	753922952	753935268	-	2234.7	1176	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
270at38820	Duplicated	Chr3A	693187588	693200150	-	2243.6	1174	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
270at38820	Duplicated	Chr3D	557257426	557270225	-	2286.9	1171	https://www.orthodb.org/v10?query=270at38820	DNA-directed RNA polymerase subunit
280at38820	Duplicated	Chr6A	548232422	548253570	+	2515.9	1667	https://www.orthodb.org/v10?query=280at38820	Nuclear-pore anchor
280at38820	Duplicated	Chr6D	421394655	421415712	+	2518.1	1672	https://www.orthodb.org/v10?query=280at38820	Nuclear-pore anchor
280at38820	Duplicated	Chr6B	607437389	607458711	+	2695.8	1781	https://www.orthodb.org/v10?query=280at38820	Nuclear-pore anchor
282at38820	Duplicated	Chr3B	205220828	205234861	+	2078.1	1253	https://www.orthodb.org/v10?query=282at38820	tRNase Z TRZ3, mitochondrial
282at38820	Duplicated	Chr3A	162142031	162153781	+	2172.9	1248	https://www.orthodb.org/v10?query=282at38820	tRNase Z TRZ3, mitochondrial
282at38820	Duplicated	Chr3D	135874365	135886318	+	2176.4	1255	https://www.orthodb.org/v10?query=282at38820	tRNase Z TRZ3, mitochondrial
284at38820	Duplicated	Chr2D	135564752	135573171	+	1952.6	1070	https://www.orthodb.org/v10?query=284at38820	uncharacterized protein LOC102704066
284at38820	Duplicated	Chr2B	197734276	197744391	+	2281.9	1404	https://www.orthodb.org/v10?query=284at38820	uncharacterized protein LOC102704066
284at38820	Duplicated	Chr2A	145789288	145801640	+	2286.1	1413	https://www.orthodb.org/v10?query=284at38820	uncharacterized protein LOC102704066
290at38820	Duplicated	Chr2B	96912263	96924068	+	2367.9	1264	https://www.orthodb.org/v10?query=290at38820	E3 ubiquitin-protein ligase SHPRH
290at38820	Duplicated	Chr2A	62520261	62532090	+	2457.6	1284	https://www.orthodb.org/v10?query=290at38820	E3 ubiquitin-protein ligase SHPRH
290at38820	Duplicated	Chr2D	58718784	58730371	+	2465.5	1268	https://www.orthodb.org/v10?query=290at38820	E3 ubiquitin-protein ligase SHPRH
298at38820	Duplicated	Chr4A	304444698	304454623	-	2157.3	1185	https://www.orthodb.org/v10?query=298at38820	DNA helicase INO80
298at38820	Duplicated	Chr4B	323336493	323350871	-	2423.1	1254	https://www.orthodb.org/v10?query=298at38820	DNA helicase INO80
298at38820	Duplicated	Chr4D	231403063	231416157	-	2427.8	1254	https://www.orthodb.org/v10?query=298at38820	DNA helicase INO80
299at38820	Duplicated	Chr3B	667681045	667687092	-	1943.7	1050	https://www.orthodb.org/v10?query=299at38820	Erythroid differentiation-related factor 1-like protein
299at38820	Duplicated	Chr3A	633333639	633339771	-	2037.2	1082	https://www.orthodb.org/v10?query=299at38820	Erythroid differentiation-related factor 1-like protein
299at38820	Duplicated	Chr3D	491553413	491559473	-	2037.9	1065	https://www.orthodb.org/v10?query=299at38820	Erythroid differentiation-related factor 1-like protein
305at38820	Duplicated	Chr2D	48002855	48012967	+	1981.0	1066	https://www.orthodb.org/v10?query=305at38820	serine/threonine-protein kinase TIO
305at38820	Duplicated	Chr2A	53574450	53584488	+	2031.9	1088	https://www.orthodb.org/v10?query=305at38820	serine/threonine-protein kinase TIO
305at38820	Duplicated	Chr2B	80082011	80092006	+	2130.0	1101	https://www.orthodb.org/v10?query=305at38820	serine/threonine-protein kinase TIO
309at38820	Duplicated	Chr6B	676295833	676304468	-	2018.5	1158	https://www.orthodb.org/v10?query=309at38820	WD40-repeat-containing domain
309at38820	Duplicated	Chr6A	594199532	594207743	-	2042.5	1160	https://www.orthodb.org/v10?query=309at38820	WD40-repeat-containing domain
309at38820	Duplicated	Chr6D	463258803	463266986	-	2043.5	1161	https://www.orthodb.org/v10?query=309at38820	WD40-repeat-containing domain
311at38820	Duplicated	Chr7B	58235054	58247120	+	2285.1	1229	https://www.orthodb.org/v10?query=311at38820	ABC transporter C family member 13
311at38820	Duplicated	Chr7D	102021267	102033192	+	2293.8	1211	https://www.orthodb.org/v10?query=311at38820	ABC transporter C family member 13
311at38820	Duplicated	Chr7A	106277541	106289296	+	2306.7	1227	https://www.orthodb.org/v10?query=311at38820	ABC transporter C family member 13
315at38820	Duplicated	Chr5D	333428748	333437400	-	2211.4	1369	https://www.orthodb.org/v10?query=315at38820	uncharacterized protein LOC102718951
315at38820	Duplicated	Chr5A	428805786	428819948	-	2221.2	1372	https://www.orthodb.org/v10?query=315at38820	uncharacterized protein LOC102718951
315at38820	Duplicated	Chr5B	389365659	389374431	-	2364.1	1379	https://www.orthodb.org/v10?query=315at38820	uncharacterized protein LOC102718951
317at38820	Duplicated	Chr4A	683196828	683215201	+	2270.3	1147	https://www.orthodb.org/v10?query=317at38820	protein PIR
317at38820	Duplicated	Chr4D	474700262	474719072	+	2273.9	1149	https://www.orthodb.org/v10?query=317at38820	protein PIR
317at38820	Duplicated	Chr4B	597366469	597384432	+	2342.6	1147	https://www.orthodb.org/v10?query=317at38820	protein PIR
323at38820	Duplicated	Chr4B	494732804	494739043	-	1923.4	1036	https://www.orthodb.org/v10?query=323at38820	nuclear pore complex protein NUP133
323at38820	Duplicated	Chr4A	58881908	58888224	-	2037.7	1104	https://www.orthodb.org/v10?query=323at38820	nuclear pore complex protein NUP133
323at38820	Duplicated	Chr4D	401021681	401028168	-	2043.8	1075	https://www.orthodb.org/v10?query=323at38820	nuclear pore complex protein NUP133
324at38820	Duplicated	Chr6A	459793630	459818865	-	2378.3	1167	https://www.orthodb.org/v10?query=324at38820	tripeptidyl-peptidase 2
324at38820	Duplicated	Chr6D	341262262	341282723	-	2419.9	1166	https://www.orthodb.org/v10?query=324at38820	tripeptidyl-peptidase 2
324at38820	Duplicated	Chr6B	511776264	511796372	+	2436.4	1166	https://www.orthodb.org/v10?query=324at38820	tripeptidyl-peptidase 2
325at38820	Duplicated	Chr2A	526232899	526261341	-	2211.5	1170	https://www.orthodb.org/v10?query=325at38820	DExH-box ATP-dependent RNA helicase DExH7 chloroplastic
325at38820	Duplicated	Chr2D	388752374	388773119	-	2229.7	1208	https://www.orthodb.org/v10?query=325at38820	DExH-box ATP-dependent RNA helicase DExH7 chloroplastic
325at38820	Duplicated	Chr2B	465593976	465616405	-	2254.0	1215	https://www.orthodb.org/v10?query=325at38820	DExH-box ATP-dependent RNA helicase DExH7 chloroplastic
328at38820	Duplicated	Chr3B	452552411	452560879	+	2586.6	1560	https://www.orthodb.org/v10?query=328at38820	Tat-binding-like protein 7
328at38820	Duplicated	Chr3A	474580161	474588486	-	2593.4	1544	https://www.orthodb.org/v10?query=328at38820	Tat-binding-like protein 7
328at38820	Duplicated	Chr3D	342113017	342121409	+	2594.1	1551	https://www.orthodb.org/v10?query=328at38820	Tat-binding-like protein 7
331at38820	Duplicated	Chr2D	26736399	26754168	+	1667.2	1036	https://www.orthodb.org/v10?query=331at38820	Putative cleavage and polyadenylation specificity factor subunit 1
331at38820	Duplicated	Chr2B	45947917	45968162	+	1692.1	1080	https://www.orthodb.org/v10?query=331at38820	Putative cleavage and polyadenylation specificity factor subunit 1
331at38820	Duplicated	Chr2A	31927684	31950050	+	1721.9	1097	https://www.orthodb.org/v10?query=331at38820	Putative cleavage and polyadenylation specificity factor subunit 1
337at38820	Duplicated	Chr6B	172115867	172130990	-	2036.7	1157	https://www.orthodb.org/v10?query=337at38820	DExH-box ATP-dependent RNA helicase DExH11
337at38820	Duplicated	Chr6A	108466290	108482939	-	2055.4	1117	https://www.orthodb.org/v10?query=337at38820	DExH-box ATP-dependent RNA helicase DExH11
337at38820	Duplicated	Chr6D	108961075	108975763	-	2072.5	1128	https://www.orthodb.org/v10?query=337at38820	DExH-box ATP-dependent RNA helicase DExH11
341at38820	Duplicated	Chr2B	123165103	123173079	+	1936.5	1434	https://www.orthodb.org/v10?query=341at38820	DNA binding
341at38820	Duplicated	Chr2D	77658105	77666252	+	1956.2	1385	https://www.orthodb.org/v10?query=341at38820	DNA binding
341at38820	Duplicated	Chr2A	79679131	79687307	+	1973.0	1442	https://www.orthodb.org/v10?query=341at38820	DNA binding
